Type.hybrid.1,MMI.hybrid,Replicate,SampleDate,StationID
Reference,1.098286697,2,6.9.10,719WWRAEF
Reference,0.935964928,1,5.13.13,719WWRPUS
Reference,0.888374057,2,5.13.13,719WWRPUS
Reference,0.747140717,1,4.21.14,722ABSPPC
Reference,0.758170858,1,5.20.13,722ABSPPC
Intermediate,1.036519711,1,4.16.14,722NP7CGC
Reference,0.738862716,1,4.16.14,722NP7IDC
Intermediate,0.560944935,1,4.16.14,722PS0535
Intermediate,0.560944935,2,4.16.14,722PS0535
Intermediate,0.80265106,1,5.26.09,722PS0535
Intermediate,0.763942979,1,6.8.10,722PS0611
Reference,0.980868232,1,6.19.14,801BNC530
NA,0.918599279,1,6.30.14,801BRC184
NA,0.927112277,2,6.30.14,801BRC184
Reference,0.911224353,1,5.15.13,801CCCCTT
Reference,0.863264953,1,6.7.11,801CCWFAC
Intermediate,0.974695503,1,6.5.14,801CYC398
Reference,0.901228935,1,6.25.14,801DRC025
Reference,0.888501613,2,6.25.14,801DRC025
Intermediate,0.867156339,1,6.19.14,801EBC686
Intermediate,0.912269011,2,6.19.14,801EBC686
Reference,0.879170712,1,6.5.12,801EEWADD
Intermediate,0.826325581,1,6.10.14,801ETC226
Stressed,0.713916564,1,5.20.14,801FC1089
Reference,1.018152396,1,5.13.13,801LCMFAS
Intermediate,1.076967913,1,6.10.14,801LYC271
Intermediate,0.893571479,1,6.23.14,801LYC600
Stressed,0.733255321,1,7.1.15,801M12611
Stressed,0.995232742,1,4.30.15,801M12617
Stressed,1.062594265,1,7.1.15,801M12625
Stressed,0.417321696,1,4.15.15,801M16861
Stressed,0.677079034,1,4.15.15,801M16873
Intermediate,0.848457848,1,6.24.14,801MHC219
Stressed,0.737556474,1,6.9.14,801MIC042
Intermediate,0.926804212,1,6.9.14,801MIC370
Stressed,0.950836567,1,6.10.14,801NLC105
Intermediate,0.644519303,1,6.11.14,801PFB019
Intermediate,1.01041296,1,5.20.08,801PS0019
Stressed,0.477775035,1,6.12.14,801RB8361
Reference,1.014047534,1,7.10.12,801S01671
Intermediate,0.866785516,1,7.11.12,801S01783
Intermediate,1.053737057,1,7.9.12,801S01805
Reference,0.991551753,1,7.10.12,801S02567
Stressed,0.547685969,1,6.16.14,801S02947
Reference,0.953338827,1,6.6.12,801S03111
Reference,0.945374535,1,5.7.14,801S03488
Reference,0.6932088,1,6.6.12,801S03488
Stressed,0.653768392,1,6.16.14,801S03971
Stressed,0.574591099,1,7.11.12,801S04078
Stressed,0.839488222,1,7.9.12,801S04471
Intermediate,0.870845473,1,6.11.13,801S05127
Intermediate,0.903373463,1,6.10.13,801S05383
Intermediate,0.930460976,1,6.6.13,801S06231
Intermediate,0.937171083,1,6.6.13,801S06679
Stressed,0.653644798,1,6.4.13,801S07485
Stressed,0.87425188,1,6.3.13,801S08183
Intermediate,0.937049499,1,6.5.13,801S08727
Intermediate,1.015125532,2,6.5.13,801S08727
Stressed,0.550320367,1,6.7.12,801S10259
Stressed,0.395145671,2,6.7.12,801S10259
Intermediate,1.048872742,1,6.3.13,801S16169
Stressed,0.638020104,1,6.4.13,801S19286
Stressed,0.637076249,1,6.13.13,801S19399
Stressed,0.680184361,1,6.13.13,801S19486
NA,1.071662095,1,3.12.13,801SANT1x
NA,1.062319758,1,4.1.13,801SANT1x
Stressed,0.692545476,1,6.12.14,801SAR110
Intermediate,0.933998221,1,6.17.14,801SAR124
Stressed,0.660054659,1,6.4.14,801SDC180
Stressed,0.347212867,1,6.2.14,801SDC418
NA,1.06170503,1,6.3.14,801SJR159
Reference,0.919228183,1,5.13.14,801SNP001
Reference,0.937467975,1,6.18.14,801SNP001
Intermediate,0.920814636,1,5.13.14,801SNP002
Intermediate,0.871435596,1,6.18.14,801SNP002
Intermediate,0.810980355,1,6.11.14,801STW055
Stressed,0.679355424,1,6.11.14,801STW085
Intermediate,0.254499026,1,6.4.14,801STW258
Reference,0.868753129,1,6.25.14,801WBC106
Reference,0.95998044,2,6.25.14,801WBC106
Reference,1.065436688,1,6.5.14,801WCC247
Reference,0.912332012,1,5.14.13,801WE0674
Reference,1.045139623,1,5.14.13,801WE1008
Reference,1.104881415,1,3.26.09,801WE1132
Reference,0.828733089,1,4.29.09,801WE1132
Reference,1.157000168,1,6.1.09,801WE1132
Reference,1.026529038,1,7.8.09,801WE1132
Reference,1.078703575,1,8.19.09,801WE1132
Stressed,0.596741478,1,6.2.14,801XXX305
Reference,0.927966566,1,6.7.11,802FMCAIP
Intermediate,1.021990566,1,6.26.14,802NJR147
Intermediate,0.898167136,1,6.4.12,802S25949
Stressed,0.931712377,1,6.5.12,802S33361
Stressed,0.833116323,1,6.4.12,802S33561
Stressed,0.464653268,1,7.12.12,802S37697
Reference,1.008776741,1,6.12.13,802S45233
Stressed,0.78123842,1,6.12.14,802SJR116
Intermediate,0.915926135,1,6.3.14,802SJR587
Stressed,0.73819855,1,5.14.08,845PS0011
Stressed,0.719413821,1,5.29.08,845PS0011
Stressed,0.632839711,1,6.23.15,845PS0011
Reference,0.936472916,1,6.5.08,901ATCAAS
Reference,1.232296135,1,3.26.15,901BELOLV
Reference,1.064349482,2,3.26.15,901BELOLV
Reference,1.029804686,1,3.27.14,901BELOLV
Reference,0.926280624,1,4.4.13,901BELOLV
Reference,1.138564175,1,5.1.14,901BELOLV
Reference,0.915718867,1,5.26.11,901CSCADC
Reference,0.888224001,1,5.16.11,901DCCSMC
Stressed,0.696635001,1,4.30.15,901M14118
Stressed,0.415431402,1,6.23.15,901M14124
Reference,0.992696275,1,3.25.15,901NP9FLC
Reference,0.946828872,1,3.27.14,901NP9FLC
Reference,0.87463458,1,4.30.14,901NP9FLC
Reference,1.022609802,2,4.30.14,901NP9FLC
Intermediate,0.926102274,1,3.26.14,901NP9LCC
Stressed,0.897472956,1,5.14.08,901PS0057
Intermediate,0.937508613,1,4.30.09,901S00313
Reference,1.023243719,1,5.13.09,901S00469
Stressed,0.715829537,1,5.7.09,901S00531
Stressed,0.725443669,1,5.14.09,901S00997
Reference,1.093474929,1,5.14.09,901S01705
Stressed,0.697801136,1,5.7.09,901S01811
Reference,1.226737706,1,6.1.10,901S01849
Stressed,0.747422506,1,6.2.10,901S02702
Reference,0.983715509,1,6.1.10,901S02873
Intermediate,1.094309242,1,5.16.11,901S04309
Intermediate,0.850488793,1,5.19.11,901S04409
Intermediate,1.003796418,1,5.26.11,901S04565
Stressed,0.778067565,1,4.30.09,901S06030
Stressed,0.757117482,1,5.17.11,901S06798
Stressed,0.457054029,1,5.19.11,901S06851
Reference,1.048877264,1,5.31.12,901S06969
Stressed,0.812559847,1,5.31.12,901S11685
Stressed,0.28570924,1,5.30.12,901S12942
Stressed,0.348016968,2,5.30.12,901S12942
Stressed,0.681494035,1,5.18.10,901S39498
Intermediate,0.770678999,1,5.18.10,901S45253
Reference,1.151273193,1,3.7.13,901SCCA74
Reference,1.175507548,1,4.1.13,901SCCA74
Reference,1.162730252,1,6.8.10,901SCCA74
Stressed,0.875923402,1,5.5.08,901SJSJC9
Reference,0.846239107,1,5.5.08,901SJSMT2
Intermediate,1.150043852,1,5.8.08,901SJSMT3
Reference,0.970678944,1,4.21.14,902ARO100
Reference,0.949647304,1,5.5.14,902ARO100
Reference,0.857322516,1,4.3.13,902ASTRLC
NA,0.628883745,1,5.6.15,902M18864
Intermediate,0.530635091,1,6.25.15,902M20161
Intermediate,0.771290361,1,5.25.10,902S00117
Intermediate,0.764508252,1,4.27.09,902S00565
Intermediate,0.823293632,1,5.11.09,902S01097
Intermediate,0.802845891,1,5.27.10,902S02293
Intermediate,0.764911341,1,5.25.10,902S02357
Intermediate,0.625597851,1,5.17.11,902S05173
Intermediate,0.804167913,1,5.6.08,902SMSND3
Reference,0.905888662,1,5.6.08,902SMSTN1
Intermediate,0.653146714,1,6.16.15,902WE0888
Reference,0.937909533,1,3.26.13,903ACPCT1
Reference,0.902189813,1,5.29.12,903ACPCT1
Reference,1.207069975,1,4.8.15,903FCPSPx
Reference,1.125527798,1,4.8.14,903FRC
Reference,1.2357315,1,5.12.14,903FRC
Intermediate,0.804922477,1,6.24.15,903M20124
Intermediate,0.624610449,1,6.24.15,903M20153
Reference,1.031836157,1,5.8.15,903NP9LWF
Intermediate,1.067237622,1,3.19.15,903NP9SLR
Intermediate,0.899627476,1,3.25.14,903NP9SLR
Reference,1.215197892,1,4.9.15,903NP9UAC
Intermediate,0.531469896,1,5.23.12,903S06113
Intermediate,1.078620742,1,5.22.15,903SLFRCx
Reference,0.990548614,1,5.7.08,903SLFRCx
Stressed,0.62656031,1,5.9.08,903SLGRD2
Intermediate,0.722320059,1,5.7.08,903SLKYS3
Intermediate,0.716584579,1,5.9.08,903SLMSA2
Reference,1.173978061,1,4.8.15,903WE0798
Reference,0.993043221,1,4.8.15,903WE0900
Stressed,0.789703487,1,5.6.08,904CBAHC6
Stressed,0.790261016,1,5.9.08,904CBESC8
Stressed,0.776627542,1,6.26.15,904M21713
Stressed,0.874597915,1,6.25.15,904M21720
Stressed,0.618972186,1,5.13.08,904PS0034
Stressed,0.631513566,1,5.4.09,904S00537
Stressed,0.686044091,1,5.19.10,904S02201
Stressed,0.747005893,2,5.19.10,904S02201
Stressed,0.804004828,1,5.19.10,904S02585
Stressed,0.538504122,1,5.20.10,904S08089
Stressed,0.776262148,2,5.20.10,904S08089
Stressed,0.567493268,1,5.24.11,904S12185
Stressed,0.753331896,1,6.22.15,904WE1125
Reference,1.298257205,1,4.11.14,905BCC
Reference,1.270081282,1,5.13.14,905BCC
Reference,1.124061091,1,6.11.14,905BCC
Reference,1.162348158,1,3.25.14,905DGCC1x
Reference,1.160733822,1,4.3.13,905DGCC1x
Intermediate,0.523230368,1,5.13.08,905PS0026
Intermediate,0.733283286,1,4.29.09,905S01953
Reference,0.657048261,1,5.25.11,905S02561
Intermediate,0.755460723,1,5.23.12,905S15201
Reference,0.850264112,1,3.25.14,905SDBDN9
Reference,0.842517101,1,5.8.08,905SDISS2
Intermediate,0.758373783,1,5.6.08,905SDYSA7
Intermediate,0.592412827,2,5.6.08,905SDYSA7
Reference,0.864998658,1,3.27.15,905WE0679
Intermediate,0.925113056,1,6.9.15,905WE1018
Stressed,0.918901335,1,5.7.08,906LPLPC6
Stressed,0.75686905,1,5.7.08,906LPRSC4
Stressed,0.714032579,1,6.23.15,906M23302
Stressed,0.802431461,1,4.28.15,906M23318
Stressed,0.489384907,1,5.26.10,906S02246
Intermediate,1.269627083,1,4.17.14,907BCT
Intermediate,1.316528907,1,5.14.14,907BCT
Reference,0.960150779,1,3.29.10,907CCCR02
Reference,0.96735233,1,5.5.10,907CCCR02
Reference,0.848651551,1,5.8.08,907CCCR02
Reference,1.093560006,1,6.9.10,907CCCR02
Reference,1.053271289,1,7.13.10,907CCCR02
Reference,1.035504705,1,8.24.10,907CCCR02
Reference,1.03643577,1,5.16.12,907CONECR
Reference,1.05209854,1,5.31.12,907CONECR
Intermediate,1.036414505,1,5.12.09,907S00577
Intermediate,1.103053335,1,5.12.09,907S01418
Intermediate,1.327311602,1,5.13.09,907S01434
Intermediate,0.936916382,1,5.31.10,907S01610
Stressed,0.274179376,1,5.20.10,907S02774
Reference,0.853223878,1,5.18.11,907S03210
Reference,0.917909544,2,5.18.11,907S03210
Intermediate,0.65019278,1,5.30.12,907S03786
Intermediate,0.893991721,1,5.18.11,907S05514
Intermediate,0.950788376,2,5.18.11,907S05514
Intermediate,0.91474422,1,6.2.10,907S46499
Intermediate,1.123533473,1,5.21.14,907SDB014
Reference,1.032879107,1,5.22.14,907SDB035
Stressed,0.653395001,1,5.8.08,907SDCHC3
Stressed,0.436712154,1,5.5.08,907SDFRC2
Intermediate,0.805165516,1,5.5.08,907SSDR11
Intermediate,0.825590067,2,5.5.08,907SSDR11
Intermediate,0.896226892,1,6.8.10,909JPCH79
Reference,0.834346117,1,6.1.11,909JQCASR
Reference,1.041537756,1,4.6.15,909S00282
Reference,1.102988621,2,4.6.15,909S00282
Intermediate,0.718284199,1,5.8.08,909SHAR02
Intermediate,0.746704083,1,5.6.08,909SLAW02
Stressed,0.732297892,1,5.5.08,909SSWR08
Intermediate,1.133451931,1,6.22.15,909WE0662
Intermediate,0.745554079,1,5.6.08,910DZRA03
Intermediate,0.797622411,1,5.24.10,910S06570
Intermediate,0.719333557,1,5.26.10,910S14762
Reference,0.875779692,1,3.24.15,911COPPER
Reference,0.993919856,1,4.2.13,911COPPER
Reference,1.185933333,1,4.7.15,911KCKCRx
Reference,0.869542141,1,5.31.11,911KCKCRx
Reference,1.023962263,1,5.6.14,911KCKCRx
Reference,0.966335629,1,4.9.14,911LAP
Stressed,0.785803892,1,4.23.15,911M24916
Intermediate,0.979574159,1,3.25.09,911NCPCR2
Intermediate,1.015246517,1,4.28.09,911NCPCR2
Intermediate,1.034637891,1,5.27.09,911NCPCR2
NA,0.885042032,1,6.14.12,911NCPCRx
NA,0.851643203,1,6.26.12,911NCPCRx
Reference,1.160866507,1,3.24.14,911NP9ATC
Reference,1.036559687,1,4.29.14,911NP9ATC
Reference,1.018814707,1,4.7.15,911NP9ATC
Reference,1.164409742,2,4.7.15,911NP9ATC
Reference,0.98168083,1,3.18.15,911NP9UCW
Reference,1.122388525,1,3.24.14,911NP9UCW
Reference,1.125560291,1,4.29.14,911NP9UCW
Reference,1.147287998,1,5.5.09,911S00538
Reference,0.987230221,1,5.31.10,911S00858
Reference,0.997184278,1,3.23.15,911S01142
Reference,0.943499688,1,5.24.11,911S01142
Intermediate,0.889865042,1,5.6.09,911S01818
Intermediate,0.847993848,2,5.6.09,911S01818
Reference,1.064275351,1,5.5.09,911S02058
Reference,0.937696921,1,5.5.09,911S03354
Intermediate,0.72919086,1,5.6.09,911S04086
Intermediate,0.828599242,2,5.6.09,911S04086
Intermediate,0.8510478,1,5.24.10,911S12262
Intermediate,0.938744776,1,5.7.08,911TCAM01
Reference,1.292048777,1,5.31.11,911TCCTCx
Reference,0.924111077,1,5.8.08,911TJIND2
NA,0.933505519,1,3.18.13,911TJKC1x
Reference,1.205799632,1,3.30.15,911TJKC1x
NA,1.123166399,1,5.18.12,911TJKC1x
NA,0.987150058,1,6.25.12,911TJKC1x
Reference,0.938250974,1,5.7.08,911TJKTC5
NA,1.11883069,1,3.18.13,911TJLCC2
Reference,1.126601483,1,4.7.15,911TJLCC2
NA,1.152336543,1,5.7.08,911TJLCC2
NA,1.011191308,1,6.25.12,911TJLCC2
NA,1.037758481,1,7.23.12,911TJLCC2
NA,1.034486973,1,7.9.12,911TJLCC2
Reference,0.658898351,1,5.25.11,911TJWIL3
Reference,0.844200917,1,5.6.08,911TJWIL3
Reference,0.834820327,2,5.6.08,911TJWIL3
Intermediate,0.746756596,1,5.5.08,911TTJR01
Stressed,0.772769054,1,6.19.08,ABAB1
Stressed,0.839370752,1,6.30.14,ACJ01
Intermediate,1.198253442,1,6.16.07,AHAH1
Intermediate,0.958299158,1,6.4.08,AHAH1
Stressed,0.458216239,1,6.17.07,ALAC2
Stressed,0.67242743,1,6.18.07,ALWC1
Stressed,0.546342542,1,10.9.07,CBAH1
Stressed,0.567588468,1,11.6.08,CBAH1
Stressed,0.503605706,1,6.16.08,CBAH1
Stressed,0.744273939,1,6.28.07,CBAH1
Stressed,0.541249842,1,6.10.07,CBES1
Stressed,0.438153457,1,10.7.07,CBLA1
Stressed,0.78239126,1,11.6.08,CBLA1
Stressed,0.513046654,1,6.10.07,CBLA1
Stressed,0.383725923,1,6.4.08,CBLA1
Stressed,0.731016129,1,7.4.07,CLSD1
Stressed,0.609016091,1,6.4.08,DGKC1
Intermediate,0.885893317,1,1.19.08,DGSY1
Intermediate,1.149104822,1,1.9.08,DGSY1
Intermediate,0.96857594,1,12.10.07,DGSY1
Intermediate,0.897025563,1,12.20.07,DGSY1
Intermediate,1.069897141,1,12.30.07,DGSY1
Intermediate,0.941515505,1,5.14.08,DGSY1
Stressed,0.836471403,1,6.19.08,FCFC1
Stressed,0.795760265,1,7.3.07,GSAT1
Intermediate,0.829730354,1,7.3.07,GSSJ1
Intermediate,0.946329274,1,6.4.08,GVGV1
Intermediate,0.723998586,1,6.11.08,LAAS1
Stressed,0.758469064,1,6.28.07,LADC1
Stressed,0.619944204,1,6.27.07,LALA1
Stressed,0.899978458,1,6.27.07,LALK1
Stressed,0.714866054,1,7.2.07,MALV1
Stressed,0.731076051,1,6.13.08,MAMC2
Stressed,0.956636694,1,7.2.07,MAMC2
Stressed,0.783338723,1,6.13.08,MAMD1
Stressed,0.693507592,1,7.1.07,MAMD1
Stressed,0.681332735,1,6.18.08,MCMC1
Intermediate,0.922031997,1,10.6.07,MCRC1
Intermediate,1.108683141,1,11.4.08,MCRC1
Intermediate,0.888973211,1,6.18.08,MCRC1
Intermediate,1.029064005,1,7.4.07,MCRC1
Intermediate,0.874807188,1,5.29.14,ME-SCR
Intermediate,0.922297722,1,6.17.15,ME-SCR
Reference,0.989181315,1,6.19.08,MJMJ1
Intermediate,1.18657652,1,6.5.08,MTMT1
NA,1.138956349,1,6.5.08,MTTF1
Intermediate,0.799003636,1,7.1.07,RCRC1
NA,1.172844606,1,5.20.14,REF-TCAS
NA,1.168932427,1,6.10.14,REF-TCAS
NA,1.037009993,1,6.17.14,REF-TCAS
Stressed,0.797765674,1,6.19.08,SACJ1
Intermediate,0.955919924,1,10.4.07,SAMI1
Intermediate,1.134378381,1,11.2.08,SAMI1
Intermediate,1.018754728,1,6.6.07,SAMI1
Intermediate,0.946431874,1,6.6.08,SAMI1
Stressed,0.591137425,1,6.20.08,SASA1
Reference,1.180789667,1,10.4.07,SASA4
Reference,1.276347555,1,11.2.08,SASA4
Reference,1.345861858,1,6.6.08,SASA4
Reference,1.185201493,1,6.7.07,SASA4
Stressed,0.436842205,1,6.20.08,SASN1
Intermediate,1.149012966,1,6.13.07,SASV1
Stressed,0.804012736,1,6.17.14,SC-MB
Reference,1.115980748,1,6.12.08,SCFC1
Intermediate,0.813162254,1,6.20.08,SCPR1
Stressed,0.521896823,1,6.20.07,SCSC2
Intermediate,0.80917914,1,6.12.08,SCSF1
Intermediate,0.846478804,1,6.16.08,SCSL1
Intermediate,0.945913555,1,6.19.07,SCSP1
Intermediate,0.815219068,1,6.16.08,SCSP2
Reference,0.989947827,1,6.17.08,SCSS1
Stressed,0.733261034,1,6.6.07,SDBC1
Stressed,0.549550073,1,7.5.07,SDBG1
Stressed,0.694200947,1,6.12.07,SDSD1
Stressed,0.387734098,1,10.8.07,SDSD3
Stressed,0.72614482,1,11.6.08,SDSD3
Stressed,0.429467539,1,6.2.08,SDSD3
Stressed,0.514079198,1,6.6.07,SDSD3
Stressed,0.301763929,1,6.13.08,SDSR1
Reference,1.043985604,1,10.5.07,SGBC1
Reference,0.976165041,1,11.3.08,SGBC1
Reference,0.931851548,1,6.10.08,SGBC1
Reference,1.077187396,1,6.24.07,SGBC1
Stressed,0.447459156,1,6.20.07,SGCC1
Intermediate,1.075140028,1,6.9.08,SGCD1
Stressed,0.498717674,1,6.21.07,SGCR1
Intermediate,1.253508044,1,6.19.07,SGCT1
Intermediate,1.263038326,1,6.10.08,SGEW1
Intermediate,0.943708668,1,6.25.07,SGEW1
Stressed,0.58751656,1,6.7.10,SGLT506
Stressed,0.743748632,1,7.6.12,SGLT506
Intermediate,1.248527619,1,10.5.07,SGSG1
Intermediate,1.027918828,1,11.3.08,SGSG1
Intermediate,0.917680321,1,6.10.08,SGSG1
Intermediate,1.083625118,1,6.24.07,SGSG1
Reference,0.82052985,1,7.22.10,SGUR103
Intermediate,0.984036981,1,5.27.10,SGUT503
Intermediate,0.962183325,1,5.8.09,SGUT503
Stressed,0.574556031,1,10.5.07,SGWC1
Stressed,0.725149587,1,11.2.08,SGWC1
Stressed,0.559556778,1,6.20.07,SGWC1
Stressed,0.447067467,1,6.9.08,SGWC1
Stressed,0.890060333,1,6.26.07,SGWC2
Intermediate,1.036766012,1,6.14.07,SJBL1
Intermediate,1.084175788,1,6.3.08,SJBL1
Intermediate,1.139695738,1,6.3.08,SJMO1
Intermediate,0.832050586,1,5.16.08,SJOF1
Stressed,0.392802144,1,6.11.07,SJOS1
Intermediate,0.780812781,1,6.5.07,SJSJ2
Intermediate,1.075619413,1,5.13.08,SJSJ5
Stressed,0.712516635,1,6.10.07,SJTC1
Reference,1.048894606,1,6.14.07,SJTC2
Stressed,0.878940339,1,10.8.07,SJTC3
Stressed,1.05055765,1,11.7.08,SJTC3
Stressed,0.978336173,1,6.10.07,SJTC3
Stressed,0.798247004,1,6.13.08,SJTC3
NA,1.203547915,1,6.11.07,SLFR1
NA,1.135285901,1,6.9.08,SLFY1
Stressed,0.592052103,1,6.18.08,SLGD1
Intermediate,0.931529312,1,6.9.08,SLRC1
Stressed,0.801443044,1,6.28.07,SLSL4
Intermediate,0.738281667,1,6.12.07,SLWM1
Reference,0.918215565,1,10.7.07,SMAD1
Reference,0.726045984,1,11.5.08,SMAD1
Reference,0.92762894,1,6.18.08,SMAD1
Reference,0.874714132,1,6.26.07,SMAD1
Reference,0.798935625,1,5.12.08,SMAS1
Intermediate,0.945270308,1,7.13.15,SMC00027
Stressed,0.503516135,1,6.15.15,SMC00036
Intermediate,0.944309861,1,5.12.09,SMC00105
Intermediate,1.059043013,1,5.22.14,SMC00105
Reference,0.91503566,1,6.7.10,SMC00135
Stressed,0.68242615,1,6.8.09,SMC00153
Stressed,0.741784803,2,6.8.09,SMC00153
Intermediate,0.953667498,1,7.12.10,SMC00191
Stressed,0.599960774,1,5.20.09,SMC00198
Stressed,0.835570191,1,7.9.14,SMC00198
Stressed,0.789534986,2,7.9.14,SMC00198
Stressed,0.912301576,1,5.18.09,SMC00206
Stressed,0.603540439,1,6.16.15,SMC00206
Stressed,0.913482283,1,6.5.14,SMC00206
Reference,1.078268168,1,6.4.09,SMC00271
Reference,1.285056821,1,8.13.15,SMC00271
Reference,1.084486307,1,6.9.09,SMC00282
Reference,1.047186516,2,6.9.09,SMC00282
Stressed,0.865507389,1,6.4.14,SMC00288
Stressed,0.598309002,1,6.15.10,SMC00318
Intermediate,0.67646271,1,6.21.10,SMC00324
Stressed,0.618620997,1,7.19.11,SMC00345
Stressed,0.70084461,2,7.19.11,SMC00345
Stressed,0.75358074,1,6.8.10,SMC00375
Stressed,0.701799758,1,6.23.09,SMC00382
Reference,1.064544548,1,5.15.14,SMC00428
Reference,1.095984164,1,6.19.14,SMC00428
Reference,0.71876168,1,7.22.10,SMC00428
Stressed,0.650933403,1,5.26.09,SMC00436
Intermediate,0.76946375,1,5.20.09,SMC00440
Stressed,0.78890433,1,7.1.10,SMC00446
Intermediate,0.816978631,1,6.4.09,SMC00457
Intermediate,0.879151938,1,5.8.09,SMC00464
Intermediate,1.028661546,1,6.4.14,SMC00464
Stressed,0.671335269,1,6.3.09,SMC00473
Reference,0.935426416,1,6.8.09,SMC00476
Stressed,0.568747557,1,7.13.11,SMC00479
Stressed,0.481322749,2,7.13.11,SMC00479
Intermediate,0.931352463,1,5.13.09,SMC00480
Intermediate,1.013951779,2,5.13.09,SMC00480
Intermediate,0.998171178,1,5.19.09,SMC00520
Intermediate,1.066155511,1,6.25.14,SMC00520
Stressed,0.679403734,1,5.18.09,SMC00531
Intermediate,0.721373567,1,6.22.11,SMC00544
Stressed,0.680680293,1,6.27.11,SMC00608
Stressed,0.692697963,1,6.13.11,SMC00632
Stressed,0.727654698,2,6.13.11,SMC00632
Intermediate,0.535559258,1,7.14.15,SMC00660
Intermediate,0.824961124,1,7.27.11,SMC00665
Stressed,0.726729233,1,5.21.09,SMC00670
Stressed,0.588556839,1,6.23.15,SMC00670
Stressed,0.735087304,1,6.27.11,SMC00684
Stressed,0.725953986,1,6.27.11,SMC00686
Intermediate,0.642229302,1,5.31.10,SMC00693
Intermediate,0.681636747,2,5.31.10,SMC00693
Stressed,0.394124504,1,7.19.11,SMC00702
Stressed,0.666709371,1,5.20.09,SMC00710
Stressed,0.782654913,1,6.3.09,SMC00729
Stressed,0.74775993,1,6.21.11,SMC00748
Stressed,0.808101652,1,7.11.11,SMC00766
Stressed,0.769063235,2,7.11.11,SMC00766
Reference,1.039803279,1,6.22.11,SMC00791
Reference,1.037403702,2,6.22.11,SMC00791
Intermediate,0.97872674,1,6.15.09,SMC00827
Stressed,0.71859943,1,6.21.11,SMC00830
Stressed,0.778808643,1,6.24.15,SMC00836
Stressed,0.488381732,1,7.13.11,SMC00857
Stressed,0.680209711,1,4.23.15,SMC00873
Stressed,0.691616376,1,5.19.09,SMC00873
Stressed,0.962546072,1,6.10.14,SMC00873
Stressed,0.637401553,1,7.12.11,SMC00899
Intermediate,1.120025492,1,7.6.11,SMC00903
Stressed,0.651661169,1,4.30.09,SMC00910
Reference,0.979432103,1,6.4.09,SMC00911
Stressed,0.625526845,1,6.2.10,SMC00921
Intermediate,0.715962688,1,6.25.14,SMC00924
Intermediate,0.883902995,1,6.9.09,SMC00924
Stressed,0.793662601,1,6.28.10,SMC00926
Stressed,0.649890877,1,6.21.10,SMC00957
Stressed,0.560944935,1,7.2.10,SMC00957
Stressed,0.749924285,1,7.19.11,SMC00958
Stressed,0.562166325,1,6.17.10,SMC00963
Stressed,0.794347288,1,7.9.14,SMC00963
Stressed,0.560944935,1,5.26.09,SMC01004
Stressed,1.025913166,1,6.24.10,SMC01013
Intermediate,1.033646396,1,6.9.09,SMC01040
Stressed,0.825037481,1,5.21.09,SMC01046
Stressed,0.495290518,1,6.1.10,SMC01049
Stressed,0.804835089,1,7.9.14,SMC01049
Intermediate,0.788390172,1,6.7.10,SMC01096
Intermediate,0.770396046,2,6.7.10,SMC01096
Intermediate,0.563896347,1,5.4.15,SMC01097
Stressed,0.614832827,1,6.17.09,SMC01151
Intermediate,0.838408705,1,5.12.09,SMC01155
Stressed,0.693337653,1,5.20.09,SMC01158
Stressed,0.760105251,1,5.27.10,SMC01161
Intermediate,0.88639971,1,7.20.11,SMC01174
Reference,0.837517715,1,7.14.10,SMC01196
Stressed,0.504851896,1,6.2.10,SMC01201
Stressed,0.688092321,1,6.8.10,SMC01208
Stressed,0.594399317,1,7.13.11,SMC01215
Reference,0.807269412,1,7.26.11,SMC01248
Stressed,0.348542627,1,6.16.11,SMC01257
Stressed,0.677560062,1,5.27.09,SMC01258
Stressed,0.64953252,1,7.16.12,SMC01260
Stressed,0.741086109,1,6.17.09,SMC01278
Intermediate,0.766822832,1,6.7.10,SMC01320
Stressed,0.726594557,1,6.21.11,SMC01358
Reference,0.92846128,1,6.23.11,SMC01367
Stressed,0.77757628,1,6.1.10,SMC01383
Intermediate,1.14287965,1,6.30.15,SMC01384
Reference,1.025578779,1,7.9.12,SMC01413
Reference,0.990591238,2,7.9.12,SMC01413
Reference,0.994339939,1,7.1.09,SMC01424
Stressed,0.732880869,1,7.15.10,SMC01452
Stressed,0.568882432,1,7.16.12,SMC01454
Stressed,0.741160323,2,7.16.12,SMC01454
Stressed,0.560822379,1,6.7.12,SMC01464
Intermediate,0.950884497,1,6.28.11,SMC01504
Intermediate,0.936730008,2,6.28.11,SMC01504
Stressed,0.882613117,1,6.23.10,SMC01512
Intermediate,1.309133822,1,7.7.11,SMC01523
Intermediate,0.832988631,1,7.14.10,SMC01544
Stressed,0.39119952,1,6.23.11,SMC01555
Intermediate,1.057061795,1,6.21.11,SMC01559
Reference,1.109310691,1,6.9.10,SMC01567
Stressed,0.754420027,1,5.26.09,SMC01606
Stressed,0.708480921,1,6.30.15,SMC01640
Intermediate,0.87347942,1,7.6.11,SMC01655
Stressed,0.66093443,1,6.6.12,SMC01656
Stressed,0.425302595,1,7.9.12,SMC01662
Stressed,0.493963697,1,6.3.09,SMC01684
Intermediate,0.663886192,1,7.5.12,SMC01689
Stressed,0.760371299,1,6.20.11,SMC01692
